nct_id	disease	type	txt
NCT02530489	bc	exclusion	1. Women who are pregnant or breast-feeding 2. Known metastatic disease 3. Disease free of prior malignancy for < 5 years with the exception of curatively treated basal cell carcinoma of the skin, carcinoma in situ of the cervix, or transitional cell carcinoma. 4. Has received prior therapy with an anti-PD-1, anti-PD-L1, anti-PD-L2, anti-CD137, or anti-Cytotoxic T-lymphocyte-associated antigen-4 (CTLA-4) antibody (including ipilimumab or any other antibody or drug specifically targeting T-cell co-stimulation or checkpoint pathways) 5. Has had major surgery within 21 days before Cycle 1, Day 1 6. Uncontrolled inflammatory bowel disease (e.g., Crohn's disease, ulcerative colitis) 7. Myocardial infarction within 6 months before starting therapy, symptomatic congestive heart failure (New York Heart Association > class II), unstable angina, or unstable cardiac arrhythmia requiring medication 8. Serious intercurrent infections or non-malignant medical illness that are uncontrolled or the control of which may be jeopardized by this therapy 9. Psychiatric disorders or other conditions rendering the subject incapable of complying with the requirements of the protocols 10. History or risk of autoimmune disease, including but not limited to systemic lupus erythematosus, rheumatoid arthritis, inflammatory bowel disease, vascular thrombosis associated with antiphospholipid syndrome, Wegener's granulomatosis, Sjögren's syndrome, Bell's palsy, Guillain-Barré syndrome, multiple sclerosis, autoimmune thyroid disease, vasculitis, or glomerulonephritis - Patients with a history of autoimmune hypothyroidism on a stable dose of thyroid replacement hormone may be eligible. - Patients with controlled Type 1 diabetes mellitus on a stable insulin regimen may be eligible 11. Continued from #9: - Patients with eczema, psoriasis, lichen simplex chronicus of vitiligo with dermatologic manifestations only (e.g., patients with psoriatic arthritis would be excluded) are permitted provided that they meet the following conditions: Patients with psoriasis must have a baseline ophthalmologic exam to rule out ocular manifestations Rash must cover less than 10% of body surface area (BSA) Disease is well controlled at baseline and only requiring low potency topical steroids (e.g., hydrocortisone 2.5%, hydrocortisone butyrate 0.1%, fluocinolone 0.01%, desonide 0.05%, alclometasone dipropionate 0.05%) No acute exacerbations of underlying condition within the last 12 months (not requiring psoralen plus ultraviolet A radiation [PUVA], methotrexate, retinoids, biologic agents, oral calcineurin inhibitors; high potency or oral steroids) 12. Known to be human immunodeficiency virus positive 13. Patients with prior allogeneic stem cell or solid organ transplantation 14. History of idiopathic pulmonary fibrosis (including pneumonitis), drug-induced pneumonitis, organizing pneumonia (i.e., bronchiolitis obliterans, cryptogenic organizing pneumonia), or evidence of active pneumonitis on screening chest CT scan. History of radiation pneumonitis in the radiation field (fibrosis) is permitted 15. Patients with active hepatitis B (defined as having a positive hepatitis B surface antigen [HBsAg] test at screening) or hepatitis C. Patients with past hepatitis B virus (HBV) infection or resolved HBV infection (defined as having a negative HBsAg test and a positive antibody to hepatitis B core antigen [anti HBc] antibody test) are eligible. Patients positive for hepatitis C virus (HCV) antibody are eligible only if polymerase chain reaction is negative for HCV RNA 16. Active tuberculosis 17. Administration of a live, attenuated vaccine within 4 weeks before Cycle 1, Day 1 or anticipation that such a live, attenuated vaccine will be required during the study. Influenza vaccination should be given during influenza season only (approximately October to March). Patients must not receive live, attenuated influenza vaccine (e.g., FluMist) within 4 weeks prior to Cycle 1, Day 1 or at any time during the study 18. Treatment with systemic immunostimulatory agents (including but not limited to interferons or IL-2) within 4 weeks or five half-lives of the drug, whichever is shorter 19. Treatment with systemic corticosteroids or other systemic immunosuppressive medications (including but not limited to prednisone, dexamethasone, cyclophosphamide, azathioprine, methotrexate, thalidomide, and anti-tumor necrosis factor [TNF] agents), or anticipated requirement for systemic immunosuppressive medications during the trial. Patients who have received acute, low dose, systemic immunosuppressant medications (e.g., dexamethasone prior to the anthracycline-based chemotherapy for nausea) may be enrolled in the study. The use of inhaled corticosteroids and mineralocorticoids (e.g., fludrocortisone) is allowed 20. Concurrent disease or condition that would interfere with study participation or safety, such as any of the following: • Active, clinically significant infection either grade > 2 by National Cancer Institute (NCI) Common Terminology Criteria for Adverse Events (CTCAE) v4.03 or requiring the use of parenteral anti-microbial agents within 14 days before Day 1 of study drug • Clinically significant bleeding diathesis or coagulopathy, including known platelet function disorders • Non-healing wound, ulcer, or bone fracture 21. Known hypersensitivity to any of the components of atezolizumab or nab-paclitaxel 22. History of severe allergic, anaphylactic, or other hypersensitivity reactions to chimeric or humanized antibodies or fusion proteins
NCT02531932	bc	inclusion	Patients may have had up to 3 prior regimens for metastatic disease
NCT02531932	bc	inclusion	Women with metastatic breast cancer (measurable or evaluable including bone metastases only)
NCT02531932	bc	inclusion	Histologically confirmed triple negative breast cancer (ER< 10%, PR < 10%, Her2neu IHC 0 or 1 or FISH/ISH negative)
NCT02531932	bc	inclusion	Age ≥ 18 years
NCT02531932	bc	inclusion	WHO performance status ≤ 2
NCT02531932	bc	inclusion	Adequate bone marrow function as shown by: ANC ≥ 1.5 x 10^9/L, Platelets ≥ 75 x 10^9/L, Hb >9 g/dL
NCT02531932	bc	inclusion	Adequate liver function as shown by:
NCT02531932	bc	inclusion	serum bilirubin ≤ 1.5 x ULN
NCT02531932	bc	inclusion	ALT and AST ≤ 2.5x ULN (≤ 5x ULN in patients with liver metastases)
NCT02531932	bc	inclusion	Adequate renal function: serum creatinine ≤ 1.5 x ULN
NCT02531932	bc	inclusion	Signed informed consent
NCT02531932	bc	exclusion	Other malignancies within the past 3 years except for adequately treated carcinoma of the cervix or basal or squamous cell carcinomas of the skin.
NCT02531932	bc	exclusion	Patients who have any severe and/or uncontrolled medical conditions or other conditions that could affect their participation in the study such as:
NCT02531932	bc	exclusion	Symptomatic congestive heart failure of New York heart Association Class III or IV
NCT02531932	bc	exclusion	unstable angina pectoris, symptomatic congestive heart failure, myocardial infarction within 6 months of start of study drug, serious uncontrolled cardiac arrhythmia or any other clinically significant cardiac disease
NCT02531932	bc	exclusion	severely impaired lung function as defined as spirometry and DLCO that is 50% of the normal predicted value and/or 02 saturation that is 89% or less at rest on room air
NCT02531932	bc	exclusion	uncontrolled diabetes as defined by fasting serum glucose >1.5 x ULN
NCT02531932	bc	exclusion	active (acute or chronic) or uncontrolled severe infections
NCT02531932	bc	exclusion	liver disease such as cirrhosis, chronic active hepatitis or chronic persistent hepatitis Note: A detailed assessment of Hepatitis B/C medical history and risk factors must be done at screening for all patients. HBV DNA and HCV RNA PCR testing are required at screening for all patients with a positive medical history based on risk factors and/or confirmation of prior HBV/HCV infection. See Appendix I (Hep Screening Form)
NCT02531932	bc	exclusion	A known history of HIV seropositivity
NCT02531932	bc	exclusion	Impairment of gastrointestinal function or gastrointestinal disease that may significantly alter the absorption of Everolimus (e.g., ulcerative disease, uncontrolled nausea, vomiting, diarrhea, malabsorption syndrome or small bowel resection)
NCT02531932	bc	exclusion	Patients with an active, bleeding diathesis
NCT02531932	bc	exclusion	Patients who have received prior treatment with an mTOR inhibitor (sirolimus, temsirolimus, everolimus).
NCT02531932	bc	exclusion	Patients with a known hypersensitivity to Everolimus or other rapamycins (sirolimus, temsirolimus) or to its excipients
NCT02531932	bc	exclusion	Patients with a known hypersensitivity to carboplatin
NCT02531932	bc	exclusion	History of noncompliance to medical regimens
NCT02531932	bc	exclusion	Patients unwilling to or unable to comply with the protocol
NCT02531932	bc	exclusion	Ongoing alcohol or drug addiction
NCT02531932	bc	exclusion	Female patients who are pregnant or breast feeding, or adults of reproductive potential who are not using effective birth control methods. If barrier contraceptives are being used, these must be continued throughout the trial by both sexes. Hormonal contraceptives are not acceptable as a sole method of contraception. (Women of childbearing potential must have a negative urine or serum pregnancy test within 7 days prior to administration of Everolimus)
NCT02531932	bc	inclusion	Prior carboplatin allowed provided greater than 12 mos have elapsed since last dose of carboplatin
NCT02531932	bc	exclusion	Patients currently receiving anticancer therapies or who have received anticancer therapies within 2 weeks of the start of study drug (including chemotherapy, radiation therapy, and biologics)
NCT02531932	bc	exclusion	Patients, who have had a major surgery or significant traumatic injury within 4 weeks of start of study drug, patients who have not recovered from the side effects of any major surgery (defined as requiring general anesthesia) or patients that may require major surgery during the course of the study
NCT02531932	bc	exclusion	Prior treatment with any investigational drug within the preceding 2 weeks
NCT02531932	bc	exclusion	Patients receiving chronic, systemic treatment with corticosteroids or another immunosuppressive agent, except corticosteroids with a daily dosage equivalent to prednisone ≤ 20 mg. However, patients receiving corticosteroids must have been on a stable dosage regimen for a minimum of 4 weeks prior to the first treatment with Everolimus. Topical or inhaled corticosteroids are allowed.
NCT02531932	bc	exclusion	Co-administration with strong inhibitors of CYP3A4 (e.g., ketoconazole, itraconazole, ritonavir) or P-glycoprotein (PgP) is prohibited. Co-administration with moderate CYP3A4 inhibitors (e.g., erythromycin, fluconazole) or PgP inhibitors may be used with caution and everolimus dosing must be discussed with PI at the time of enrollment. For a current table of Substrates, Inhibitors and Inducers please access the following website:http://www.fda.gov/Drugs/DevelopmentApprovalProcess/"
NCT02531932	bc	exclusion	Patients who have received live attenuated vaccines within 1 week of start of Everolimus and during the study. Patient should also avoid close contact with others who have received live attenuated vaccines. Examples of live attenuated vaccines include intranasal influenza, measles, mumps, rubella, oral polio, BCG, yellow fever, varicella and TY21a typhoid vaccines
NCT02531932	bc	exclusion	Uncontrolled brain metastases
NCT02531932	bc	exclusion	Leptomeningeal metastases
NCT02531932	bc	inclusion	A baseline CT chest/abdomen/pelvis and bone scan or PET/CT
NCT02531932	bc	inclusion	Negative serum pregnancy test within 7 days prior to starting treatment
NCT02531932	bc	inclusion	Stable brain metastases allowed (> 2 weeks, clinically-stable post treatment with surgery+/-radiation or radiation alone and off steroids)
NCT02535195	fl	exclusion	lactation
NCT02535195	fl	exclusion	autoimmune diseases
NCT02535195	fl	exclusion	various types of hepatitis
NCT02535195	fl	exclusion	diabetes mellitus
