nct_id	disease	type	txt
NCT00951834	alz	exclusion	Creatinin-Clearance according to Cockcroft-Gault-Formula: Cl < 110ml/min (male) resp. Cl < 95ml/min (female), from the age of 30 decline of 10ml/min per decade
NCT00951834	alz	exclusion	Bilirubin > 2.0 mg/dl
NCT00951834	alz	exclusion	Thrombocytes < 125/nl
NCT00951834	alz	exclusion	Kidney dysfunction:
NCT00951834	alz	exclusion	other primary psychiatric/neurologic disorders
NCT00951834	alz	exclusion	WBC < 2,5/nl
NCT00955409	alz	exclusion	Brain MRI evidence of vasogenic edema (VE) during the preceding 3134K1 200 study (NCT00479557)
NCT00955409	alz	inclusion	Screening brain MRI scan is consistent with the diagnosis of AD ' Mini-Mental State Examination (MMSE) score =10
NCT00955409	alz	inclusion	Subjects randomized under previous 3134K1-200 study (NCT00479557) and met all inclusion/and none of the exclusion criteria
NCT00955409	alz	exclusion	Significant Neurological Disease other than Alzheimer's disease
NCT00955409	alz	exclusion	Clinically significant systemic illness
NCT00956410	alz	exclusion	Diagnosis or presence of an active, uncontrolled seizure disorder and/or cerebrovascular disease.
NCT00956410	alz	exclusion	Diagnosis of other neurodegenerative disease and/or psychiatric disorders (with the exception of successfully treated depression).
NCT00956410	alz	inclusion	Patients who have completed the Core study with no significant safety concerns
NCT00956410	alz	exclusion	diagnosis or presence of an active autoimmune and/or with an acute or chronic inflammation.
NCT00959192	alz	exclusion	Significant Neurological Disease other than Alzheimer's disease
NCT00959192	alz	inclusion	Diagnosis of mild to moderate Alzheimer's Disease
NCT00959192	alz	inclusion	Mini-Mental State Examination (MMSE) 16-26
NCT00959192	alz	exclusion	Clinically significant systemic illness
NCT00959192	alz	exclusion	Major psychiatric disorder
NCT00960531	alz	inclusion	Subjects randomized under previous 3134K1-2201 study (NCT00498602) and met all inclusion/and none of the exclusion criteria. Screening brain MRI scan is consistent with the diagnosis of AD. Mini-Mental State Examination (MMSE) score greater than or equal to 10. Other criteria apply.
NCT00960531	alz	exclusion	Significant Neurological Disease other than Alzheimer's disease. Current clinically significant systemic illness. Other exclusion criteria apply.
NCT00976118	alz	inclusion	Affiliated to the French Social Security regimen
NCT00976118	alz	inclusion	Patient, identified caregiver and, if applicable, patient surrogate are able and willing to comply with study visits and procedures per protocol, understand, sign, and date the written voluntary informed consent form at the screening visit prior to any protocol-specific procedures performed
NCT00976118	alz	exclusion	systemic conditions known to cause dementia, e.g., hypothyroidism, untreated vitamin B12 or folic acid deficiency, niacin deficiency, neurosyphilis, HIV infection…
NCT00976118	alz	inclusion	Menopause ≥ 2 years for women
NCT00976118	alz	exclusion	Treatment with any investigational agent within 4 weeks of screening,
NCT00976118	alz	inclusion	Treated for a minimum of 6 months with a stable dose of cholinesterase inhibitors (donepezil, rivastigmine or galantamine) at baseline, and/or a stable dose of memantine for a minimum of 3 months at baseline, with no changes foreseen in therapy throughout the study
NCT00976118	alz	inclusion	Dementia of Alzheimer's type, according to DSM IV criteria
NCT00976118	alz	inclusion	Outpatients from both sex
NCT00976118	alz	inclusion	Presence of a reliable caregiver 10. Patient, identified caregiver and, if applicable, patient surrogate are able and willing to comply with study visits and procedures per protocol, understand, sign, and date the written voluntary informed consent form at the screening visit prior to any protocol-specific procedures performed 11. Affiliated to the French Social Security regimen
NCT00976118	alz	exclusion	History of poor compliance or history of drug/alcohol abuse, or excessive alcohol beverage consumption that would interfere with the ability to comply with the study protocol, or current or past psychiatric disease that might interfere with the ability to comply with the study protocol or give informed consent
NCT00976118	alz	exclusion	Men and their partner refusing to use 2 methods of medically acceptable forms of contraception during the study.
NCT00976118	alz	exclusion	1. Any cause of dementia not due to Alzheimer's disease :
NCT00976118	alz	exclusion	Any condition that, in the investigator's opinion, could be detrimental to subjects participating in this study as life expectancy < 1 year, or any clinically important deviations from normal clinical laboratory values or concurrent medical events.
NCT00976118	alz	inclusion	CDR of 1 or 2 at baseline
NCT00976118	alz	inclusion	Probable Alzheimer' disease according to NINCDS-ADRDA criteria
NCT00976118	alz	inclusion	Age ≥ 50 years at screening
NCT00976118	alz	inclusion	Presence of a reliable caregiver
NCT00976118	alz	exclusion	Treatment with any registered or putative cognitive enhancer or disease modifier other than donepezil, galantamine, rivastigmine or memantine
NCT00976118	alz	inclusion	MMSE ≥ 12 and ≤ 26 at baseline
NCT00976118	alz	exclusion	other central nervous conditions causing progressive deficits in memory and cognition, e.g. cerebrovascular disease, Parkinson's disease, Huntington's disease, brain tumor…
NCT00976118	alz	exclusion	Active current bacterial, viral (including hepatitis B and C, HIV, EBV, CMV, herpes zoster, herpes simplex), fungal, mycobacterium, protozoan, or other infection.
NCT00976118	alz	exclusion	History of infection requiring hospitalization or treatment with antibiotics within 2 weeks of screening
NCT00976118	alz	exclusion	Alzheimer disease with delusions or delirium
NCT00976118	alz	exclusion	Inadequate organ function, defined as follows : total bilirubin ≥ 1.5 x ULN, SGOT and SGPT ≥ 2.5 x UNL, creatinine clearance calculated by Crocroft method < 35 ml/mn, ANC ≤ 2500, platelets ≤ 100 000 at baseline
NCT00976118	alz	exclusion	 substance-induced conditions
NCT00976118	alz	exclusion	Uncontrolled depression at screening
NCT00976118	alz	exclusion	Evidence of psychosis and/or use of antipsychotic drugs at screening, or history of significant psychotic disorder or hospitalization for psychiatric disorders
NCT00976118	alz	exclusion	Treatment with any investigational agent within 4 weeks of screening, 10. Men and their partner refusing to use 2 methods of medically acceptable forms of contraception during the study. 11. History of poor compliance or history of drug/alcohol abuse, or excessive alcohol beverage consumption that would interfere with the ability to comply with the study protocol, or current or past psychiatric disease that might interfere with the ability to comply with the study protocol or give informed consent 12. Any condition that, in the investigator's opinion, could be detrimental to subjects participating in this study as life expectancy < 1 year, or any clinically important deviations from normal clinical laboratory values or concurrent medical events.
NCT00982202	alz	exclusion	Active treatment for cancer or history of cancer within 3 years of screening (basal cell and squamous cells skin cancers are acceptable; incidental finding of carcinoma cells at transurethral prostate resection without subsequent medical or surgical therapy is acceptable)
NCT00982202	alz	exclusion	Acute or chronic liver failure, hepatitis within the last two years, or history of drug-induced liver transaminase elevations
NCT00982202	alz	exclusion	Participants and/or caregivers who are unwilling or unable to fulfill the requirements of the study
NCT00982202	alz	inclusion	Mini-Mental State Exam (MMSE) score between 12 and 26, inclusively
NCT00982202	alz	exclusion	Heart failure meeting New York Heart Association Grade III or IV criteria (i.e., functionally disabling)
NCT00982202	alz	exclusion	Diabetes mellitus requiring medical therapy (diet-controlled diabetes is acceptable)
NCT00982202	alz	exclusion	Absence of a reliable caregiver who is willing to participate and comply with protocol responsibilities
NCT00982202	alz	inclusion	Clinical Dementia Rating (CDR) score of 1 or 2 (mild to moderate AD severity) at both screening and baseline
NCT00982202	alz	inclusion	Women must be 2-years post-menopausal or surgically sterile.
NCT00982202	alz	inclusion	Generally healthy and ambulatory or ambulatory-aided (i.e., walker or cane); vision and hearing (hearing aid permissible) sufficient for compliance with testing procedures
NCT00982202	alz	exclusion	Evidence of active gastrointestinal, renal, pulmonary, endocrine or cardiovascular system disease sufficient to cause cognitive impairment or interfere with past levels of daily function; participants with controlled hypertension (supine diastolic BP < 95mmHg), right bundle branch block (complete or partial) and pacemakers may be included in the study; participants with thyroid disease also may be included in the study, provided they are euthyroid on treatment
NCT00982202	alz	exclusion	Any condition which would make the participant or the caregiver, in the opinion of the investigator, unsuitable for the study
NCT00982202	alz	exclusion	Evidence of other psychiatric/neurologic disorders sufficient to be the primary source of cognitive impairment (i.e., stroke, idiopathic Parkinson's disease, schizophrenia, bipolar or unipolar depression, seizure disorder, head injury with loss of consciousness within the past year) or a modified Hachinski's ischemia score of 5 or greater; delusions, hallucinations or depression not successfully treated or not on stable medical therapy for these conditions 30 days prior to enrollment; known or suspected history (within the past 10 years) of alcoholism or drug misuse
NCT00982202	alz	inclusion	CT or MRI since disease onset excluding structural lesions sufficient to account for the participant's dementia
